id as number,year,occasion,site,food_trt,helm_trt,date,sess,trap,tag,id,sex,ow,per,nip,preg,test,head,mass,ticks,ear_ed,saliva_sr,smear_bs,bloodspin_bc,bloodrna_br,fecalegg_fe,fecalrna_fr,deworm,fate,handler,notes
588,2021,5,janakkala,supplement,deworm,9/4/2021,1,I2,226785,0588,F,0,0,0,0,NA,12.2,13.0,0,1,1,1,1,1,1,1,1,R,SK,
589,2021,5,janakkala,supplement,deworm,9/4/2021,1,E5,226715,0589,M,0,NA,NA,NA,0,12.5,13.5,0,1,1,1,1,1,1,1,1,R,JV,"TT collected, tick on left hip"
590,2021,5,janakkala,supplement,deworm,9/4/2021,1,E2,219716,0590,M,0,NA,NA,NA,0,12.3,12.5,0,NA,1,1,1,1,1,1,1,R,SK,multicap w/ shrew
591,2021,5,janakkala,supplement,deworm,9/4/2021,1,E3,219903,0591,F,0,1,1,0,NA,13.3,17.5,0,NA,1,1,1,1,1,1,1,R,JV,
592,2021,5,janakkala,supplement,deworm,9/4/2021,1,D5,219701,0592,F,0,0,0,0,NA,12.7,14.0,0,NA,1,1,1,1,1,1,1,R,JV,
593,2021,5,janakkala,supplement,deworm,9/4/2021,1,F5,226062,0593,F,0,1,1,0,NA,13.3,23.5,0,NA,1,1,1,1,1,1,1,R,SK,"mass 23.5, fresh FR collected 5-4"
594,2021,5,janakkala,supplement,deworm,9/4/2021,1,A6,219811,0594,F,0,0,0,0,NA,13.4,13.5,0,NA,1,1,1,1,1,1,1,R,JV,
595,2021,5,janakkala,supplement,deworm,9/4/2021,1,A5,219761,0595,F,0,0,0,0,NA,12.7,13.5,2,NA,1,1,1,1,1,1,1,R,SK,
596,2021,5,janakkala,supplement,deworm,9/4/2021,1,A1,219909,0596,M,0,NA,NA,NA,0,13.1,25.0,0,NA,1,1,1,1,1,1,1,R,JV,large blood sample taken
NA,2021,5,janakkala,supplement,deworm,9/4/2021,1,H3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,JV,body collected
NA,2021,5,janakkala,supplement,deworm,9/4/2021,1,A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,BN,"too cold, body collected"
NA,2021,5,janakkala,supplement,deworm,9/4/2021,1,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,BN,too cold body collected
NA,2021,5,janakkala,supplement,deworm,9/4/2021,1,J2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,SK,multicap w/ vole
624,2021,5,janakkala,supplement,deworm,9/4/2021,2,I3,219935,0624,F,0,0,0,0,NA,12.4,10.5,0,1,1,1,1,1,1,1,1,R,JV,"multicap w/ 2 voles, FE small"
625,2021,5,janakkala,supplement,deworm,9/4/2021,2,A5,226162,0625,M,0,NA,NA,NA,0,12.3,14.5,0,NA,1,1,1,1,1,1,1,R,SK,"multi w/ vole, small FE"
626,2021,5,janakkala,supplement,deworm,9/4/2021,2,J4,226702,0626,M,0,NA,NA,NA,0,12.3,14.5,4,1,1,1,1,1,1,1,1,R,SK,mass=14.5
627,2021,5,janakkala,supplement,deworm,9/4/2021,2,J1,219791,0627,F,0,0,0,0,NA,12.2,12.5,1,1,1,1,1,1,1,1,1,R,JV,fresh FR collected 5-3
628,2021,5,janakkala,supplement,deworm,9/4/2021,2,J2,226710,0628,F,0,0,0,0,NA,12.1,11.5,0,1,1,1,1,1,1,1,1,R,SK,mass=11.5
629,2021,5,janakkala,supplement,deworm,9/4/2021,2,K5,226786,0629,M,0,NA,NA,NA,0,12.5,12.5,3,1,1,1,1,1,1,1,1,R,SK,"ticks removed snout + ear, FR collected, more FE collected 5-3"
630,2021,5,janakkala,supplement,deworm,9/4/2021,2,C1,226211,0630,M,0,NA,NA,NA,0,12.5,15.0,0,1,1,1,1,1,1,1,1,R,JV,
631,2021,5,janakkala,supplement,deworm,9/4/2021,2,K4,226763,0631,M,0,NA,NA,NA,0,11.6,10.5,2,1,1,1,1,1,1,1,1,R,SK,
632,2021,5,janakkala,supplement,deworm,9/4/2021,2,E3,226241,0632,M,0,NA,NA,NA,0,12.7,12.5,0,1,1,1,1,1,1,1,1,R,JV,
633,2021,5,janakkala,supplement,deworm,9/4/2021,2,B5,226711,0633,M,0,NA,NA,NA,0,11.7,9.0,1,1,1,0,0,0,1,1,1,R,SK,
634,2021,5,janakkala,supplement,deworm,9/4/2021,2,C6,219727,0634,F,0,0,0,0,NA,12.2,8.5,0,1,1,0,0,0,1,1,1,R,JV,FR collected 5-3
635,2021,5,janakkala,supplement,deworm,9/4/2021,2,K2,219514,0635,M,0,NA,NA,NA,0,11.9,11.5,0,1,1,1,1,1,1,1,1,R,SK,
636,2021,5,janakkala,supplement,deworm,9/4/2021,2,I6,226238,0636,F,0,0,0,0,NA,12.3,10.0,0,1,1,1,1,1,1,1,1,R,JV,FR not fresh
NA,2021,5,janakkala,supplement,deworm,9/4/2021,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AR,BN,
598,2021,5,radio,supplement,control,9/4/2021,1,I2,219816,0598,M,0,NA,NA,NA,0,11.6,10.0,0,1,1,1,1,1,1,1,0,R,SK,"mutlicap  w/ vole, FE0598-2 collected 5-3"
599,2021,5,radio,supplement,control,9/4/2021,1,G2,226157,0599,M,0,NA,NA,NA,0,12.7,11.0,2,1,1,1,1,1,1,1,0,R,JV,multicap w/ 2 voles
600,2021,5,radio,supplement,control,9/4/2021,1,I2,219843,0600,F,0,0,0,0,NA,11.5,9.0,0,1,1,0,0,0,1,1,0,R,SK,"multicap w/ vole, FE FR collected 5-3, FR not fresh"
601,2021,5,radio,supplement,control,9/4/2021,1,I6,219820,0601,F,0,0,0,0,NA,12.9,14.0,0,1,1,1,1,1,1,1,0,R,SK,"multicap w/ vole, FE small"
602,2021,5,radio,supplement,control,9/4/2021,1,C3,226182,0602,M,0,NA,NA,NA,0,12.2,11.0,0,1,1,1,1,1,0,1,0,R,JV,multicap w/ vole
603,2021,5,radio,supplement,control,9/4/2021,1,I6,226152,0603,F,0,0,0,0,NA,13.1,14.0,1,1,1,1,1,1,1,1,0,R,JV,"mutlicap w/ vole, FE small amount"
604,2021,5,radio,supplement,control,9/4/2021,1,C3,219946,0604,F,0,1,1,0,NA,13.2,24.5,1,NA,1,1,1,1,1,1,0,R,SK,
605,2021,5,radio,supplement,control,9/4/2021,1,K2,226142,0605,M,0,NA,NA,NA,0,13.6,13.0,0,NA,1,1,1,1,0,1,0,R,JV,"multicap w/ vole, no FE"
606,2021,5,radio,supplement,control,9/4/2021,1,K2,219719,0606,F,0,0,0,0,NA,12.3,13.5,0,NA,1,1,1,1,1,1,0,R,SK,multicap w/ vole
607,2021,5,radio,supplement,control,9/4/2021,1,G2,226003,0607,F,0,0,0,0,NA,11.6,9.5,2,1,1,0,0,0,0,1,0,R,SK,"dirty swab, no FE"
608,2021,5,radio,supplement,control,9/4/2021,1,J3,219538,0608,F,0,0,0,0,NA,12.0,11.5,7,1,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, FE small amount"
609,2021,5,radio,supplement,control,9/4/2021,1,J3,219567,0609,F,0,0,0,0,NA,12.9,13.5,0,1,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, FE0609 collected 5-3"
610,2021,5,radio,supplement,control,9/4/2021,1,G2,226726,0610,M,0,NA,NA,NA,0,11.9,11.5,1,1,1,1,1,1,1,1,0,R,SK,"fresh FR0610 collected 503, FE0610-2 collected 5-3"
611,2021,5,radio,supplement,control,9/4/2021,1,A3,219788,0611,F,0,0,0,0,NA,12.4,13.0,0,NA,1,1,1,1,1,1,0,R,JV,FE0611-2 collected 5-4
612,2021,5,radio,supplement,control,9/4/2021,1,B1,219535,0612,M,0,NA,NA,NA,0,12.2,11.0,1,1,1,1,1,1,1,1,0,R,SK,FR not fresh
613,2021,5,radio,supplement,control,9/4/2021,1,F5,219715,0613,M,0,NA,NA,NA,1,12.8,15.0,2,NA,1,1,1,1,1,1,0,R,JV,FR not fresh
614,2021,5,radio,supplement,control,9/4/2021,1,B4,226766,0614,M,0,NA,NA,NA,0,12.1,11.0,0,1,1,1,1,1,1,1,0,R,SK,FR not fresh
615,2021,5,radio,supplement,control,9/4/2021,1,I1,219964,0615,F,0,1,1,0,NA,13.1,21.0,0,NA,1,1,1,1,1,1,0,R,JV,
616,2021,5,radio,supplement,control,9/4/2021,1,K1,219571,0616,F,0,1,1,0,NA,12.6,16.0,1,1,1,1,1,1,1,1,0,R,SK,
617,2021,5,radio,supplement,control,9/4/2021,1,C6,219568,0617,M,0,NA,NA,NA,0,12.7,16.0,2,1,1,1,1,1,1,1,0,R,JV,
618,2021,5,radio,supplement,control,9/4/2021,1,K3,219554,0618,F,0,0,0,0,NA,11.9,11.0,2,1,1,1,1,1,1,1,0,R,SK,
619,2021,5,radio,supplement,control,9/4/2021,1,D1,226744,0619,F,0,0,0,0,NA,13.1,13.0,0,1,1,1,1,1,1,1,0,R,JV,"FR not fresh, FE small amount"
620,2021,5,radio,supplement,control,9/4/2021,1,E1,226749,0620,M,0,NA,NA,NA,0,12.7,12.5,3,1,1,1,1,1,1,1,0,R,SK,FR not fresh
621,2021,5,radio,supplement,control,9/4/2021,1,J5,219508,0621,F,0,1,1,0,NA,13.2,20.5,1,1,1,1,1,1,1,1,0,S,JV,euthanized
622,2021,5,radio,supplement,control,9/4/2021,1,G1,219598,0622,F,0,0,0,0,NA,11.0,11.5,4,1,1,1,1,1,1,1,0,R,SK,
623,2021,5,radio,supplement,control,9/4/2021,1,J1,226225,0623,F,0,1,1,0,NA,13.0,17.0,0,1,1,1,1,1,1,1,0,R,JV,"multicap w/ shrew, FR not fresh"
NA,2021,5,radio,supplement,control,9/4/2021,1,F4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,SC,body collected
NA,2021,5,radio,supplement,control,9/4/2021,1,B5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,BN,body collected
637,2021,5,radio,supplement,control,9/4/2021,2,C3,226259,0637,F,0,0,0,0,NA,12.3,10.5,0,1,1,1,1,1,0,0,0,R,SK,"multicap w/ 2 coles, no FE, FR"
638,2021,5,radio,supplement,control,9/4/2021,2,G4,226011,0638,F,0,1,1,0,NA,13.8,25.0,1,NA,1,1,1,1,1,1,0,R,JV,
639,2021,5,radio,supplement,control,9/4/2021,2,B1,226242,0639,F,0,0,0,0,NA,12.4,13.5,1,1,1,1,1,1,1,1,0,R,SK,
640,2021,5,radio,supplement,control,9/4/2021,2,C6,219560,0640,F,0,1,1,0,NA,13.0,14.0,2,NA,1,1,1,1,1,1,0,R,JV,
641,2021,5,radio,supplement,control,9/4/2021,2,C3,226268,0641,M,0,NA,NA,NA,0,11.8,10.5,0,1,1,1,1,1,1,1,0,R,SK,multicap w/ 2 voles
642,2021,5,radio,supplement,control,9/4/2021,2,A3,226229,0642,M,0,NA,NA,NA,1,13.4,12.5,0,1,1,1,1,1,1,1,0,R,JV,
643,2021,5,radio,supplement,control,9/4/2021,2,I1,219767,0643,F,0,0,0,0,NA,11.6,9.0,2,1,1,0,0,0,1,1,0,R,SK,
644,2021,5,radio,supplement,control,9/4/2021,2,J1,226298,0644,F,0,0,0,0,NA,11.9,9.0,5,1,1,0,0,0,1,1,0,R,SK,
645,2021,5,radio,supplement,control,9/4/2021,2,C1,226201,0645,M,0,NA,NA,NA,0,11.9,11.5,0,1,1,1,1,1,1,0,0,R,JV,no FR
646,2021,5,radio,supplement,control,9/4/2021,2,K6,226267,0646,M,0,NA,NA,NA,0,12.6,12.0,2,1,1,1,1,1,1,1,0,R,JV,
647,2021,5,radio,supplement,control,9/4/2021,2,G2,226223,0647,M,0,NA,NA,NA,0,12.1,11.0,0,1,1,1,1,1,1,1,0,R,JV,FR not fresh
648,2021,5,janakkala,supplement,deworm,9/5/2021,3,C6,226250,0648,M,0,NA,NA,NA,0,12.1,8.0,1,1,1,0,0,0,0,0,1,DP,JV,"multicap w/ vole, dirty swab, too cold"
649,2021,5,janakkala,supplement,deworm,9/5/2021,3,C6,226274,0649,M,0,NA,NA,NA,0,12.1,8.5,0,1,1,0,0,0,0,0,1,DP,JV,"multicap w/ vole, dirty swab too cold"
650,2021,5,janakkala,supplement,deworm,9/5/2021,3,K1,226236,0650,F,0,0,0,0,NA,13.1,16.0,1,1,1,1,1,1,1,0,1,R,JV,no FR
651,2021,5,janakkala,supplement,deworm,9/5/2021,3,J2,226294,0651,M,0,NA,NA,NA,1,13.0,15.5,1,1,1,1,1,1,0,1,1,R,JV,no FE
652,2021,5,janakkala,supplement,deworm,9/5/2021,3,F5,219818,0652,M,0,NA,NA,NA,0,12.6,12.5,0,1,1,1,1,1,1,1,1,R,JV,"recap (monthly), ED mistakenly taken"
653,2021,5,janakkala,supplement,deworm,9/5/2021,3,E1,219882,0653,F,0,0,0,0,NA,12.7,14.0,0,NA,1,1,1,1,1,1,1,R,JV,
661,2021,5,janakkala,supplement,deworm,9/5/2021,4,B4,219702,0661,F,0,1,1,0,NA,13.6,26.0,1,NA,1,1,1,1,1,1,1,R,SK,multicap w/ vole
662,2021,5,janakkala,supplement,deworm,9/5/2021,4,A6,226128,0662,F,0,0,0,0,NA,12.3,13.5,0,NA,1,1,1,1,1,0,1,R,SK,
654,2021,5,radio,supplement,control,9/5/2021,3,A2,219661,0654,F,0,0,0,0,NA,11.9,12.5,0,1,1,1,1,1,1,1,0,R,SK,
655,2021,5,radio,supplement,control,9/5/2021,3,I5,219628,0655,M,0,NA,NA,NA,0,12.3,12.5,3,1,1,1,1,1,0,0,0,R,SK,multicap w. vole
656,2021,5,radio,supplement,control,9/5/2021,3,I1,219610,0656,F,0,0,0,0,NA,11.8,9.0,5,1,1,NA,NA,NA,1,1,0,R,SK,"multicap w. vole, FE small"
657,2021,5,radio,supplement,control,9/5/2021,3,I1,219683,0657,F,0,0,0,0,NA,11.5,9.0,12,1,1,NA,NA,NA,1,1,0,R,SK,multicap w/ vole
658,2021,5,radio,supplement,control,9/5/2021,3,K4,219689,0658,M,0,NA,NA,NA,0,12.3,14.0,0,1,1,1,1,1,1,1,0,R,BN,
659,2021,5,radio,supplement,control,9/5/2021,3,A3,219642,0659,M,0,NA,NA,NA,0,13.0,15.0,1,1,1,1,1,1,1,1,0,R,BN,
660,2021,5,radio,supplement,control,9/5/2021,3,K1,219679,0660,F,0,0,0,0,NA,11.7,9.5,0,1,1,NA,NA,NA,1,1,0,R,BN,
663,2021,5,radio,supplement,control,9/5/2021,4,A3,226282,0663,M,0,NA,NA,NA,0,12.6,16.0,2,1,1,1,1,1,1,1,0,R,SK,"TT0663 adult from cheek, FR not fresh"
683,2021,5,asema,control,control,9/7/2021,1,C2,219868,0683,F,0,0,0,0,NA,11.8,14.0,1,NA,1,1,1,1,1,1,0,R,SK,multicap w/ 2 dead shrews
684,2021,5,asema,control,control,9/7/2021,1,E1,219752,0684,M,0,NA,NA,NA,1,13.2,19.0,0,NA,1,1,1,1,1,1,0,R,JV,multicap w/ vole
685,2021,5,asema,control,control,9/7/2021,1,E1,226748,0685,M,0,NA,NA,NA,0,12.4,11.5,2,1,1,1,1,1,0,1,0,R,JV,"multicap w/ vole, FE not collected"
686,2021,5,asema,control,control,9/7/2021,1,A6,219809,0686,M,0,NA,NA,NA,0,12.6,15.5,1,NA,1,1,1,1,1,1,0,R,SK,Tag originally written as 219819 on datasheet (a vole on Janakkala) but I believe the correct tag was actually 219809
687,2021,5,asema,control,control,9/7/2021,1,I5,219659,0687,M,0,NA,NA,NA,0,12.5,13.5,0,1,1,1,1,1,1,1,0,R,JV,
688,2021,5,asema,control,control,9/7/2021,1,A1,226091,0688,M,0,NA,NA,NA,0,13.3,19.5,2,NA,1,1,1,1,1,1,0,R,SK,multicap w/ shrew
689,2021,5,asema,control,control,9/7/2021,1,A2,226775,0689,M,0,NA,NA,NA,0,12.6,14.0,1,1,1,1,1,1,1,1,0,R,JV,
690,2021,5,asema,control,control,9/7/2021,1,G1,226056,0690,F,0,1,1,0,NA,13.2,23.0,1,NA,1,1,1,1,1,1,0,R,SK,1 adult tick on back TT0690
691,2021,5,asema,control,control,9/7/2021,1,A4,226729,0691,F,0,0,0,0,NA,12.4,10.0,0,1,1,1,1,1,1,1,0,R,JV,
692,2021,5,asema,control,control,9/7/2021,1,H3,226792,0692,F,0,0,0,0,NA,12.7,16.5,2,1,1,1,1,1,1,1,0,R,SK,
693,2021,5,asema,control,control,9/7/2021,1,A5,226797,0693,M,0,NA,NA,NA,0,12.8,12.5,9,1,1,1,1,1,1,1,0,R,JV,
694,2021,5,asema,control,control,9/7/2021,1,J1,226770,0694,F,0,0,0,0,NA,11.9,11.5,1,1,1,1,1,1,1,1,0,R,JV,FR not fresh
695,2021,5,asema,control,control,9/7/2021,2,K3,219666,0695,M,0,NA,NA,NA,0,12.4,15.0,1,1,1,1,1,1,1,1,0,R,SK,FE small
696,2021,5,asema,control,control,9/7/2021,2,A1,226783,0696,M,0,NA,NA,NA,0,13.4,19.0,0,1,1,1,1,1,1,1,0,R,SK,FR not fresh 
664,2021,5,hevonen,control,control,9/7/2021,1,B2,219640,0664,F,0,0,0,0,NA,13.0,19.5,0,1,1,1,1,1,1,1,0,S,JV,multicap w/ vole & shrew
665,2021,5,hevonen,control,control,9/7/2021,1,D1 ,219824,0665,M,0,NA,NA,NA,0,12.9,18.0,0,NA,1,1,1,1,1,1,0,R,SK,multicap w/ 2 voles
666,2021,5,hevonen,control,control,9/7/2021,1,D1,219638,0666,F,0,0,0,0,NA,12.6,14.0,1,1,1,1,1,1,1,1,0,R,JV,multicap w/ 2 voles
667,2021,5,hevonen,control,control,9/7/2021,1,D1,226155,0667,M,0,NA,NA,NA,0,12.9,16.0,0,NA,1,1,1,1,1,1,0,R,SK,"mutlicap w/2 voles, more FE collected 5-3"
668,2021,5,hevonen,control,control,9/7/2021,1,G6,219712,0668,M,0,NA,NA,NA,0,12.6,16.0,1,NA,1,1,1,1,1,1,0,R,SK,multicap w/ vole
669,2021,5,hevonen,control,control,9/7/2021,1,A5,219660,0669,M,0,NA,NA,NA,0,12.7,14.5,3,1,1,1,1,1,0,0,0,R,JV,"multicap w/ vole, FR +FE not collected"
670,2021,5,hevonen,control,control,9/7/2021,1,G6,219620,0670,F,0,0,0,0,NA,12.6,13.5,2,1,1,1,1,1,1,1,0,R,JV,"mutlicap w/ vole , FR & FE collected 5-3"
671,2021,5,hevonen,control,control,9/7/2021,1,A5,219844,0671,M,0,NA,NA,NA,0,12.3,14.0,0,NA,1,1,1,1,1,1,0,R,SK,FE0671-2 collected 5-3
672,2021,5,hevonen,control,control,9/7/2021,1,A2,219656,0672,F,0,0,0,0,NA,14.2,20.0,1,1,1,1,1,1,1,1,0,R,JV,
673,2021,5,hevonen,control,control,9/7/2021,1,I3,219795,0673,F,0,0,0,0,NA,12.2,15.5,5,NA,1,1,1,1,1,1,0,R,SK,
674,2021,5,hevonen,control,control,9/7/2021,1,J4,219614,0674,F,0,0,0,0,NA,12.1,12.5,3,1,1,1,1,1,1,1,0,R,JV,
675,2021,5,hevonen,control,control,9/7/2021,1,I6,219840,0675,M,0,NA,NA,NA,0,12.8,15.0,1,NA,1,1,1,1,1,1,0,R,SK,
676,2021,5,hevonen,control,control,9/7/2021,1,I2,226103,0676,M,0,NA,NA,NA,0,12.5,13.5,1,NA,1,1,1,1,1,1,0,R,SK,
677,2021,5,hevonen,control,control,9/7/2021,1,A3,219645,0677,M,0,NA,NA,NA,0,13.1,16.0,0,1,1,1,1,1,1,1,0,R,JV,
678,2021,5,hevonen,control,control,9/7/2021,1,J2,226106,0678,M,0,NA,NA,NA,0,12.4,14.0,1,NA,1,1,1,1,1,1,0,R,SK,
679,2021,5,hevonen,control,control,9/7/2021,1,C2,219756,0679,F,0,0,0,0,NA,12.6,14.0,0,NA,1,1,1,1,1,1,0,R,JV,
680,2021,5,hevonen,control,control,9/7/2021,1,D5,219865,0680,F,0,0,0,0,NA,12.5,16.0,0,NA,1,1,1,1,1,1,0,R,SK,
681,2021,5,hevonen,control,control,9/7/2021,1,B4,219852,0681,F,0,0,0,0,NA,12.7,14.0,0,NA,1,1,1,1,1,1,0,R,JV,"multicap w/ shrew, fresh FR collected 5-3"
682,2021,5,hevonen,control,control,9/7/2021,1,K3,226192,0682,F,0,0,0,0,NA,12.3,12.0,1,NA,1,1,1,1,1,1,0,R,SK,
NA,2021,5,hevonen,control,control,9/7/2021,1,F3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,SC,no tag
NA,2021,5,hevonen,control,control,9/7/2021,1,B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,JV,multicap w/ shrew & vole
NA,2021,5,hevonen,control,control,9/7/2021,1,G5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,BN,
NA,2021,5,hevonen,control,control,9/7/2021,1,G4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,BN,
697,2021,5,hevonen,control,control,9/7/2021,2,D1,226717,0697,F,0,0,0,0,NA,12.6,16.0,2,1,1,1,1,1,1,1,0,R,JV,"multicap w/ vole, large blood sample"
698,2021,5,hevonen,control,control,9/7/2021,2,F3,226727,0698,M,0,NA,NA,NA,0,12.5,14.5,0,1,1,1,1,1,1,1,0,R,JV,fresh FR collected 5-3
709,2021,5,asema,control,control,9/8/2021,3,K2,226738,0709,M,0,NA,NA,NA,0,12.6,12.5,0,1,1,1,1,1,1,1,0,R,JV,
714,2021,5,asema,control,control,9/8/2021,3,D3,226760,0714,F,0,1,1,0,NA,14.0,19.5,2,1,1,1,1,1,1,1,0,R,JV,FR not fresh
710,2021,5,asema,control,control,9/8/2021,3,A2,219966,0710,M,0,NA,NA,NA,0,11.9,12.0,0,NA,1,1,1,1,1,1,0,R,SK,
711,2021,5,asema,control,control,9/8/2021,3,I6,226772,0711,F,0,0,0,0,NA,12.9,15.5,0,1,1,1,1,1,1,1,0,R,JV,FR not fresh
712,2021,5,asema,control,control,9/8/2021,3,A6,219809,0712,M,0,NA,NA,NA,0,12.8,15.5,0,NA,1,1,1,1,1,1,0,R,SK,
713,2021,5,asema,control,control,9/8/2021,3,A4,226757,0713,M,0,NA,NA,NA,0,12.4,12.0,0,1,1,1,1,1,1,0,0,R,SK,FR not collected
699,2021,5,hevonen,control,control,9/8/2021,3,A1,226781,0699,M,0,NA,NA,NA,0,12.3,15.5,0,1,1,1,1,1,1,1,0,R,SK,"multicap w/ 2 voles, FE small"
700,2021,5,hevonen,control,control,9/8/2021,3,G1,219898,0700,F,0,0,0,0,NA,12.6,14.0,0,NA,1,1,1,1,1,1,0,R,JV,multicap w/ vole
701,2021,5,hevonen,control,control,9/8/2021,3,G1,226168,0701,F,0,0,0,0,NA,12.6,14.0,3,NA,1,1,1,1,1,1,0,R,JV,multicap w/ vole
702,2021,5,hevonen,control,control,9/8/2021,3,B1,226733,0702,M,0,NA,NA,NA,0,12.5,17.5,0,1,1,1,1,1,1,1,0,R,SK,
703,2021,5,hevonen,control,control,9/8/2021,3,I6,219879,0703,F,0,0,0,0,NA,12.6,14.0,0,NA,1,1,1,1,1,1,0,R,JV,
704,2021,5,hevonen,control,control,9/8/2021,3,A6,219692,0704,M,0,NA,NA,NA,0,12.6,14.5,0,1,1,1,1,1,1,1,0,R,SK,
705,2021,5,hevonen,control,control,9/8/2021,3,D5,226147,0705,M,0,NA,NA,NA,1,13.9,24.0,0,NA,1,1,1,1,1,1,0,R,JV,
706,2021,5,hevonen,control,control,9/8/2021,3,A4,219978,0706,M,0,NA,NA,NA,0,12.6,14.5,0,NA,1,1,1,1,1,1,0,R,SK,
707,2021,5,hevonen,control,control,9/8/2021,3,J5,219991,0707,M,0,NA,NA,NA,0,13.3,17.5,0,NA,1,1,1,1,1,1,0,R,JV,multicap w/ 2 shrews
708,2021,5,hevonen,control,control,9/8/2021,3,E1,219949,0708,M,0,NA,NA,NA,0,13.0,21.5,2,NA,1,1,1,1,1,1,0,R,JV,large blood sample
755,2021,5,kiirastuli,control,deworm,9/11/2021,1,H1,226701,0755,F,0,0,0,0,NA,13.0,13.0,1,1,1,1,1,1,0,0,1,R,JV,no FE + FR
756,2021,5,kiirastuli,control,deworm,9/11/2021,1,J2,219870,0756,F,0,1,1,0,NA,13.0,19.5,0,NA,1,1,1,1,1,1,1,R,SK,
757,2021,5,kiirastuli,control,deworm,9/11/2021,1,G5,226734,0757,F,0,0,0,0,NA,12.2,12.5,2,1,1,1,1,1,1,1,1,R,JV,TT collected from left side of body
758,2021,5,kiirastuli,control,deworm,9/11/2021,1,G6,219875,0758,F,0,1,0,0,NA,13.1,18.5,0,NA,1,1,1,1,1,1,1,R,SK,
759,2021,5,kiirastuli,control,deworm,9/11/2021,1,D5,226778,0759,M,0,NA,NA,NA,0,13.0,12.5,3,1,1,1,1,1,1,1,1,R,JV,
760,2021,5,kiirastuli,control,deworm,9/11/2021,1,C1,226104,0760,F,0,0,0,0,NA,12.1,13.0,0,NA,1,1,1,1,1,1,1,R,SK,
761,2021,5,kiirastuli,control,deworm,9/11/2021,1,C6,226707,0761,M,0,NA,NA,NA,1,13.3,15.5,1,1,1,1,1,1,1,1,1,S,NM,"euthanized 5-3, bleeder, tag could be 226767 either 6 or 0"
NA,2021,5,kiirastuli,control,deworm,9/11/2021,1,K6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DT,NM,
766,2021,5,kiirastuli,control,deworm,9/11/2021,2,E6,219873,0766,F,0,0,0,0,NA,12.8,18.5,1,NA,1,1,1,1,1,1,1,R,SK,
715,2021,5,mustikka,control,deworm,9/11/2021,1,C5,226759,0715,M,0,NA,NA,NA,0,13.4,16.0,1,1,1,1,1,1,1,1,1,R,JV,"multicap w/ vole, FE+FR collected 5-3, FR not fresh"
716,2021,5,mustikka,control,deworm,9/11/2021,1,J4,219926,0716,M,0,NA,NA,NA,0,13.6,20.0,0,NA,1,1,1,1,1,1,1,R,SK,
717,2021,5,mustikka,control,deworm,9/11/2021,1,C5,226712,0717,M,0,NA,NA,NA,0,12.4,15.5,1,1,1,1,1,1,1,1,1,R,JV,"multicap w/ vole, more FE collected 5-2"
718,2021,5,mustikka,control,deworm,9/11/2021,1,H1,226136,0718,M,0,NA,NA,NA,1,12.6,16.0,0,NA,1,1,1,1,1,1,1,R,SK,FR not fresh
719,2021,5,mustikka,control,deworm,9/11/2021,1,K4,219644,0719,F,0,1,1,0,NA,12.7,18.5,1,1,1,1,1,1,1,1,1,S,JV,
720,2021,5,mustikka,control,deworm,9/11/2021,1,G1,226194,0720,M,0,NA,NA,NA,1,11.7,15.5,0,NA,1,1,1,1,1,1,1,R,SK,fresh FR collected 5-2
721,2021,5,mustikka,control,deworm,9/11/2021,1,A5,219785,0721,F,0,0,0,0,NA,12.5,13.0,6,1,1,1,1,1,1,1,1,R,JV,TT collected behind left ear
722,2021,5,mustikka,control,deworm,9/11/2021,1,D1,226125,0722,M,0,NA,NA,NA,0,12.7,16.5,0,NA,1,1,1,1,1,1,1,R,SK,
